path,label,split
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_1896.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4041.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_1624.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_0785.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_4307.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4100.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_3599.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_4873.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_4498.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0961.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4624.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_3362.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_2067.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_1046.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_4611.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_0539.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3050.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2167.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0893.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_1759.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_1480.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1016.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_2056.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1879.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0695.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_1491.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_2488.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3253.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3419.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_0734.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_0149.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_2732.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_2430.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_4705.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0026.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2353.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_2158.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_1609.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4976.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0745.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1088.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_3264.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_1200.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1916.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4118.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3501.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_0054.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3696.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3404.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2004.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4064.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_2961.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_4211.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1353.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1328.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_2759.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_3698.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3822.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0217.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3077.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3561.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4754.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_0595.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_0413.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3449.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3984.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_2855.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_1102.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_4149.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0941.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_1052.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_0952.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1984.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_2611.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4292.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0024.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4377.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_4258.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4300.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3837.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_0149.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_2814.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0279.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0398.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1532.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0871.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_2941.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4429.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_4001.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_0569.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_1171.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_0646.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_2517.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0767.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3867.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_2985.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2428.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_0175.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_2813.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4945.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0918.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0895.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_1095.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_0132.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3893.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_0220.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_scc/lung_scc_2258.jpg,lung_scc,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_4106.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3716.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4737.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_3851.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2820.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_4824.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_4921.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_3301.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_2932.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_0882.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_aca/colon_aca_4965.jpg,colon_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_1341.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/colon_bnt/colon_bnt_3813.jpg,colon_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_1926.jpg,lung_bnt,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_aca/lung_aca_1041.jpg,lung_aca,train
/home/jovyan/.cache/kagglehub/datasets/obulisainaren/multi-cancer/versions/3/Multi Cancer/Multi Cancer/Lung and Colon Cancer/lung_bnt/lung_bnt_3577.jpg,lung_bnt,train
